store_id,uptime_last_hour,uptime_last_day,uptime_last_week,downtime_last_hour,downtime_last_day,downtime_last_week
4993050751327963474,0,0,25,0,13.983333333333333,66.0
2088770151390257149,0,0,169,0,13.983333333333333,0
5288022037722914898,0,0,10,0,10.75,53.0
1758856469274535983,0,0,70,0,11.0,7.0
1499848007077225326,0,0,46,0,11.0,44.0
1479192551603889353,0,0,0,0,10.5,67.0
2119174631289855900,0,0,72,0,6.983333333333333,0
7966661384416535769,0,0,72,0,10.0,0
7680753725527618600,0,0,0,0,24,168
7197782624768298303,0,0,0,0,4.75,54.0
8457830603693431027,0,0,72,0,24,96
7586236246925198801,0,0,0,0,24,168
8950409301820724580,0,0,0,0,24,168
7863591736472240852,0,0,98,0,24,70
8720357761989598898,0,0,0,0,9.75,65.0
3557299608514966155,0,0,73,0,11.0,6.0
1019604210961591619,0,0,71,0,7.0,0
203579134595321677,0,0,74,0,24,94
673229154936580065,0,0,71,0,24,1.0
6150710830392700827,0,0,75,0,10.0,0
3478937946272191427,0,0,72,0,24,96
2847403169862292114,0,0,0,0,10.0,70.0
8268352865482234759,0,0,27,0,24,118.0
7738559705422502250,0,0,72,0,11.5,5.0
4197788539591985681,0,0,120,0,23.983333333333334,41.0
8083815008799489135,0,0,68,0,12.983333333333333,9.0
815627275967566024,0,0,72,0,9.75,0
8485659148100683543,0,0,170,0,23.983333333333334,0
9122234953594183574,0,0,30,0,8.0,42.0
6393855138573945748,0,0,0,0,4.25,48.0
3945441938695925496,0,0,117,0,23.983333333333334,44.0
8615198867927056105,0,0,0,0,24,66.0
6140591906088014644,0,0,94,0,9.0,0
7133242594833843971,0,0,0,0,24,168
7692838032555156056,0,0,92,0,24,76
55151290366655015,0,0,40,0,7.0,30.0
1450203922509823592,0,0,73,0,24,0
4186126092625522102,0,0,9,0,24,58.0
6700827192863201373,0,0,9,0,10.5,58.0
299227269549581664,0,0,93,0,9.0,0
8756957520812511864,0,0,79,0,11.0,10.0
2790188243792541721,0,0,0,0,4.0,45.0
5780813717310121743,0,0,84,0,24,84
1631016403623179868,0,0,78,0,6.983333333333333,0
8990811386950295397,0,0,74,0,24,94
6116589245105686742,0,0,56,0,9.5,37.0
9216608060240292676,0,0,0,0,24,168
5383477212520237550,0,0,80,0,24,0
5631063694141032107,0,0,73,0,24,6.0
7738034470109474246,0,0,62,0,10.0,8.0
8749623912306953167,0,0,159,0,4.5,0
887677403014442528,0,0,0,0,10.75,75.0
4936277927121415237,0,0,72,0,6.0,0
4448610765855439068,0,0,118,0,24,50
6836033035108373086,0,0,31,0,13.983333333333333,52.0
234569288492497785,0,0,0,0,24,168
1348165316793721419,0,0,117,0,23.983333333333334,44.0
584751489929412132,0,0,74,0,24,94
5279170232832428827,0,0,24,0,8.0,28.0
5707114606967434560,0,0,0,0,24,168
8208813797060980336,0,0,0,0,13.983333333333333,83.0
5887114744057520370,0,0,71,0,9.5,0
2599475649067501230,0,0,75,0,9.0,0
1278643893148035299,0,0,74,0,24,71.0
3512974005350486928,0,0,33,0,13.483333333333333,55.0
4960244948227053133,0,0,70,0,10.0,0
9211173451848779996,0,0,73,0,24,0
2067164734746716745,0,0,73,0,19.0,57.0
752281089013846258,0,0,86,0,24,59.0
4674224899881959248,0,0,85,0,10.333333333333334,0
3419360295103124992,0,0,78,0,13.483333333333333,10.0
3391217351846804188,0,0,0,0,11.0,73.0
6489431294482978593,0,0,75,0,10.5,0
3186439736636543527,0,0,0,0,12.0,84.0
448492328628553910,0,0,0,0,9.75,63.0
8155883240225168501,0,0,159,0,4.5,0
4966605174073389857,0,0,30,0,24,138
6087886175480507340,0,0,66,0,13.483333333333333,22.0
4912020775266070696,0,0,0,0,24,168
2524362373133678272,0,0,0,0,4.75,54.0
6498887499737752417,0,0,0,0,10.75,63.0
1825417801525034310,0,0,159,0,4.5,0
3613694851117232441,0,0,51,0,11.0,26.0
690952768266334262,0,0,52,0,12.0,24.0
6449099494722666792,0,0,118,0,24,50
5912314869414264686,0,0,0,0,12.0,84.0
1391578054319204544,0,0,171,0,23.983333333333334,0
4319734319707522753,0,0,10,0,24,158
4090481524831590900,0,0,0,0,17.983333333333334,119.0
5707059129682144444,0,0,73,0,24,95
2866836428660074348,0,0,32,0,11.5,45.0
2594115075249930979,0,0,9,0,24,58.0
4071913031448196877,0,0,71,0,7.983333333333333,0
8478471844472110694,0,0,156,0,13.983333333333333,0
523049297143591344,0,0,31,0,9.5,34.0
6312260978612109571,0,0,0,0,24,168
9185710811148449966,0,0,74,0,24,94
5984095994339754784,0,0,19,0,14.0,79.0
1712278235275382444,0,0,74,0,24,94
3299199489872676166,0,0,117,0,23.983333333333334,44.0
6418821628339996480,0,0,117,0,23.983333333333334,44.0
5357681752363472539,0,0,0,0,12.0,84.0
6251702277533981511,0,0,94,0,9.5,0
7948639756958513365,0,0,0,0,7.983333333333333,49.0
9021704785002140475,0,0,71,0,10.75,12.0
7037281316468280772,0,0,0,0,8.983333333333333,56.0
6518644166216963647,0,0,75,0,7.0,0
8892632628742932253,0,0,16,0,10.0,54.0
2571476781076473087,0,0,9,0,4.25,39.0
8957614279107724771,0,0,72,0,24,0
5556620704743447028,0,0,58,0,7.0,9.0
7361989448977438530,0,0,0,0,24,168
3770336430042470748,0,0,73,0,1.0,72.0
2429898146291919515,0,0,9,0,4.25,39.0
5668663208996864175,0,0,84,0,9.5,0
7830218091412521629,0,0,86,0,12.0,0
2259299822304943848,0,0,73,0,7.0,0
3002563977790624247,0,0,9,0,10.5,58.0
3164140584655400199,0,0,72,0,12.0,6.0
7258872551189940695,0,0,0,0,24,168
2102359227516493703,0,0,64,0,12.0,23.0
6917905471606886917,0,0,72,0,12.983333333333333,8.0
7049954960452260217,0,0,159,0,13.983333333333333,0
2619296338467852730,0,0,74,0,24,94
6804389613752301838,0,0,67,0,11.0,12.0
7136624914682454167,0,0,9,0,5.5,57.0
9090972170317646015,0,0,172,0,23.983333333333334,0
5261885258646532685,0,0,85,0,10.0,0
2680650532958055131,0,0,0,0,9.666666666666666,61.0
4953746467243872212,0,0,94,0,10.75,0
4643583928115726413,0,0,171,0,23.983333333333334,0
1849388240019458095,0,0,119,0,24,49
7374835621024359510,0,0,120,0,23.983333333333334,41.0
6958552992876076586,0,0,0,0,10.5,70.0
5767579036605507392,0,0,39,0,13.5,52.0
3460865388202472641,0,0,55,0,10.0,29.0
6582094359147206562,0,0,119,0,23.983333333333334,42.0
5507678232745829789,0,0,78,0,12.0,18.0
3361278033591045661,0,0,75,0,23.983333333333334,86.0
3406213355646882913,0,0,0,0,24,144.0
3736020474948612623,0,0,169,0,23.983333333333334,0
7613925694041750584,0,0,0,0,24,168
7972220492862956982,0,0,119,0,23.983333333333334,42.0
8502849623777369877,0,0,93,0,12.0,0
5959131204362887425,0,0,21,0,13.983333333333333,70.0
9091598463726892679,0,0,35,0,24,7.0
3698023975922519548,0,0,73,0,12.983333333333333,2.0
3196451615340323996,0,0,49,0,10.0,21.0
2543587898066870083,0,0,72,0,24,0
1030744217790694351,0,0,0,0,24,66.0
8190956604937856935,0,0,116,0,23.983333333333334,45.0
4319847457369554750,0,0,119,0,24,49
1306376180873819584,0,0,80,0,14.5,15.0
219481587825507923,0,0,71,0,10.0,0
5541569550477620896,0,0,80,0,11.0,0
4740534269615446483,0,0,0,0,10.0,70.0
4453200001850213794,0,0,183,0,23.983333333333334,0
421098262850813416,0,0,61,0,9.5,32.0
2219094123661863605,0,0,73,0,24,72.0
1589868723132088414,0,0,0,0,17.983333333333334,119.0
8789085811028500642,0,0,73,0,10.0,0
4079089274955837207,0,0,75,0,10.75,0
732111080654770566,0,0,0,0,10.75,63.0
1844746250096089921,0,0,29,0,24,139
495872192131912338,0,0,74,0,24,94
3042465185631957721,0,0,77,0,10.0,5.0
4411773601118000118,0,0,171,0,23.983333333333334,0
6808784752574698744,0,0,72,0,12.0,14.0
5964200933232420586,0,0,0,0,11.0,73.0
3525036210361946574,0,0,73,0,24,95
8552358569457577396,0,0,0,0,10.0,72.0
7219400997093143883,0,0,73,0,10.5,0
7506008567511802466,0,0,170,0,23.983333333333334,0
2426065873113268109,0,0,0,0,8.983333333333333,56.0
5354461434537750315,0,0,86,0,24,7.0
6521709332044336823,0,0,0,0,10.75,75.0
8430834726849408278,0,0,74,0,24,94
7764287629026272070,0,0,173,0,23.983333333333334,0
2582708219038444833,0,0,84,0,6.983333333333333,0
2862331239181113705,0,0,92,0,10.75,0
5030599329267502189,0,0,171,0,23.983333333333334,0
